instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,cuaca
16143,2012-11-10,4,1,11,8,0,6,0,1,0.32,0.3485,0.76,0.0,16,130,146,Cerah
16144,2012-11-10,4,1,11,9,0,6,0,1,0.36,0.3485,0.66,0.194,43,216,259,Cerah
16145,2012-11-10,4,1,11,10,0,6,0,1,0.4,0.4091,0.58,0.0,86,264,350,Cerah
16146,2012-11-10,4,1,11,11,0,6,0,1,0.4,0.4091,0.58,0.1045,143,323,466,Cerah
16147,2012-11-10,4,1,11,12,0,6,0,1,0.48,0.4697,0.48,0.0,258,348,606,Cerah
16148,2012-11-10,4,1,11,13,0,6,0,1,0.52,0.5,0.39,0.0,268,383,651,Cerah
16149,2012-11-10,4,1,11,14,0,6,0,1,0.54,0.5152,0.37,0.0,280,347,627,Cerah
16150,2012-11-10,4,1,11,15,0,6,0,1,0.52,0.5,0.45,0.0,216,351,567,Cerah
16151,2012-11-10,4,1,11,16,0,6,0,1,0.54,0.5152,0.37,0.0,227,378,605,Cerah
16152,2012-11-10,4,1,11,17,0,6,0,1,0.5,0.4848,0.45,0.194,183,318,501,Cerah
16153,2012-11-10,4,1,11,18,0,6,0,1,0.44,0.4394,0.54,0.1343,103,256,359,Cerah
16154,2012-11-10,4,1,11,19,0,6,0,1,0.46,0.4545,0.51,0.0896,55,228,283,Cerah
16155,2012-11-10,4,1,11,20,0,6,0,1,0.44,0.4394,0.54,0.0,39,153,192,Cerah
16156,2012-11-10,4,1,11,21,0,6,0,1,0.4,0.4091,0.66,0.0,51,169,220,Cerah
16157,2012-11-10,4,1,11,22,0,6,0,1,0.38,0.3939,0.71,0.0896,39,154,193,Cerah
16158,2012-11-10,4,1,11,23,0,6,0,1,0.36,0.3636,0.71,0.1045,26,120,146,Cerah
16159,2012-11-11,4,1,11,0,0,0,0,1,0.34,0.3485,0.81,0.0896,14,110,124,Cerah
16160,2012-11-11,4,1,11,1,0,0,0,1,0.34,0.3485,0.76,0.0896,26,82,108,Cerah
16161,2012-11-11,4,1,11,2,0,0,0,1,0.32,0.3333,0.87,0.1045,12,58,70,Cerah
16162,2012-11-11,4,1,11,3,0,0,0,1,0.34,0.3636,0.81,0.0,9,39,48,Cerah
16163,2012-11-11,4,1,11,4,0,0,0,1,0.32,0.3333,0.81,0.1045,5,6,11,Cerah
16164,2012-11-11,4,1,11,5,0,0,0,1,0.3,0.303,0.87,0.1343,0,12,12,Cerah
16165,2012-11-11,4,1,11,6,0,0,0,1,0.3,0.3182,0.87,0.0896,3,16,19,Cerah
16166,2012-11-11,4,1,11,7,0,0,0,1,0.3,0.3182,0.89,0.0896,12,56,68,Cerah
16167,2012-11-11,4,1,11,8,0,0,0,1,0.32,0.3333,0.87,0.1045,32,87,119,Cerah
16168,2012-11-11,4,1,11,9,0,0,0,1,0.36,0.3788,0.77,0.0,94,179,273,Cerah
16169,2012-11-11,4,1,11,10,0,0,0,1,0.4,0.4091,0.69,0.1045,133,272,405,Cerah
16170,2012-11-11,4,1,11,11,0,0,0,1,0.46,0.4545,0.59,0.1343,180,324,504,Cerah
16171,2012-11-11,4,1,11,12,0,0,0,1,0.5,0.4848,0.48,0.0896,195,390,585,Cerah
16172,2012-11-11,4,1,11,13,0,0,0,1,0.54,0.5152,0.45,0.1045,262,424,686,Cerah
16173,2012-11-11,4,1,11,14,0,0,0,1,0.6,0.6212,0.33,0.1642,292,362,654,Cerah
16174,2012-11-11,4,1,11,15,0,0,0,1,0.56,0.5303,0.37,0.2239,304,420,724,Cerah
16175,2012-11-11,4,1,11,16,0,0,0,1,0.54,0.5152,0.42,0.2239,260,393,653,Cerah
16176,2012-11-11,4,1,11,17,0,0,0,1,0.54,0.5152,0.45,0.1642,151,342,493,Cerah
16177,2012-11-11,4,1,11,18,0,0,0,1,0.52,0.5,0.45,0.1343,102,303,405,Cerah
16178,2012-11-11,4,1,11,19,0,0,0,1,0.48,0.4697,0.55,0.1343,69,208,277,Cerah
16179,2012-11-11,4,1,11,20,0,0,0,1,0.44,0.4394,0.62,0.1642,54,146,200,Cerah
16180,2012-11-11,4,1,11,21,0,0,0,1,0.44,0.4394,0.67,0.2239,44,127,171,Cerah
16181,2012-11-11,4,1,11,22,0,0,0,1,0.42,0.4242,0.71,0.194,21,113,134,Cerah
16182,2012-11-11,4,1,11,23,0,0,0,1,0.42,0.4242,0.71,0.194,16,93,109,Cerah
16183,2012-11-12,4,1,11,0,1,1,0,1,0.42,0.4242,0.71,0.1045,6,43,49,Cerah
16184,2012-11-12,4,1,11,1,1,1,0,1,0.4,0.4091,0.76,0.1642,4,26,30,Cerah
16185,2012-11-12,4,1,11,2,1,1,0,1,0.4,0.4091,0.76,0.1343,6,14,20,Cerah
16186,2012-11-12,4,1,11,3,1,1,0,1,0.4,0.4091,0.76,0.1343,1,3,4,Cerah
16187,2012-11-12,4,1,11,4,1,1,0,1,0.4,0.4091,0.76,0.0896,1,3,4,Cerah
16188,2012-11-12,4,1,11,5,1,1,0,1,0.38,0.3939,0.87,0.0,1,23,24,Cerah
16189,2012-11-12,4,1,11,6,1,1,0,1,0.38,0.3939,0.87,0.1045,7,64,71,Cerah
16190,2012-11-12,4,1,11,7,1,1,0,1,0.4,0.4091,0.87,0.0,16,248,264,Cerah
16191,2012-11-12,4,1,11,8,1,1,0,1,0.42,0.4242,0.82,0.1642,50,490,540,Cerah
16192,2012-11-12,4,1,11,9,1,1,0,1,0.44,0.4394,0.88,0.1045,60,337,397,Cerah
16193,2012-11-12,4,1,11,10,1,1,0,1,0.48,0.4697,0.77,0.1642,82,184,266,Cerah
16194,2012-11-12,4,1,11,11,1,1,0,1,0.52,0.5,0.72,0.1642,112,255,367,Cerah
16195,2012-11-12,4,1,11,12,1,1,0,1,0.56,0.5303,0.64,0.2239,105,314,419,Cerah
16196,2012-11-12,4,1,11,13,1,1,0,1,0.6,0.6061,0.6,0.2239,108,312,420,Cerah
16197,2012-11-12,4,1,11,14,1,1,0,1,0.58,0.5455,0.6,0.2836,134,310,444,Cerah
16198,2012-11-12,4,1,11,15,1,1,0,1,0.56,0.5303,0.64,0.2537,102,280,382,Cerah
16199,2012-11-12,4,1,11,16,1,1,0,1,0.56,0.5303,0.64,0.1642,87,347,434,Cerah
16200,2012-11-12,4,1,11,17,1,1,0,1,0.56,0.5303,0.64,0.2836,66,530,596,Cerah
16201,2012-11-12,4,1,11,18,1,1,0,1,0.52,0.5,0.72,0.1343,65,486,551,Cerah
16202,2012-11-12,4,1,11,19,1,1,0,1,0.54,0.5152,0.73,0.2836,30,323,353,Cerah
16203,2012-11-12,4,1,11,20,1,1,0,2,0.52,0.5,0.77,0.2836,31,273,304,Berkabut
16204,2012-11-12,4,1,11,21,1,1,0,3,0.54,0.5152,0.73,0.2239,10,145,155,Hujan Ringan
16205,2012-11-12,4,1,11,22,1,1,0,1,0.52,0.5,0.77,0.2537,12,100,112,Cerah
16206,2012-11-12,4,1,11,23,1,1,0,2,0.54,0.5152,0.77,0.2239,1,62,63,Berkabut
16207,2012-11-13,4,1,11,0,0,2,1,2,0.52,0.5,0.83,0.2836,5,18,23,Berkabut
16208,2012-11-13,4,1,11,1,0,2,1,3,0.44,0.4394,0.88,0.6418,0,5,5,Hujan Ringan
16209,2012-11-13,4,1,11,2,0,2,1,3,0.36,0.3182,0.87,0.4478,7,4,11,Hujan Ringan
16210,2012-11-13,4,1,11,3,0,2,1,3,0.36,0.3333,0.87,0.3582,2,3,5,Hujan Ringan
16211,2012-11-13,4,1,11,4,0,2,1,2,0.36,0.3333,0.81,0.3881,0,9,9,Berkabut
16212,2012-11-13,4,1,11,5,0,2,1,2,0.34,0.3182,0.87,0.2836,0,18,18,Berkabut
16213,2012-11-13,4,1,11,6,0,2,1,3,0.32,0.2879,0.81,0.4627,2,48,50,Hujan Ringan
16214,2012-11-13,4,1,11,7,0,2,1,3,0.32,0.303,0.87,0.2537,1,106,107,Hujan Ringan
16215,2012-11-13,4,1,11,8,0,2,1,3,0.32,0.303,0.87,0.2537,4,207,211,Hujan Ringan
16216,2012-11-13,4,1,11,9,0,2,1,3,0.32,0.303,0.81,0.3284,1,109,110,Hujan Ringan
16217,2012-11-13,4,1,11,10,0,2,1,3,0.3,0.2727,0.75,0.3881,10,84,94,Hujan Ringan
16218,2012-11-13,4,1,11,11,0,2,1,1,0.32,0.303,0.7,0.2537,22,133,155,Cerah
16219,2012-11-13,4,1,11,12,0,2,1,1,0.34,0.3182,0.61,0.2836,16,180,196,Cerah
16220,2012-11-13,4,1,11,13,0,2,1,1,0.34,0.3182,0.53,0.2537,30,188,218,Cerah
16221,2012-11-13,4,1,11,14,0,2,1,1,0.38,0.3939,0.46,0.3881,34,169,203,Cerah
16222,2012-11-13,4,1,11,15,0,2,1,1,0.4,0.4091,0.4,0.2985,33,184,217,Cerah
16223,2012-11-13,4,1,11,16,0,2,1,1,0.38,0.3939,0.4,0.2985,28,282,310,Cerah
16224,2012-11-13,4,1,11,17,0,2,1,1,0.34,0.303,0.49,0.3582,33,575,608,Cerah
16225,2012-11-13,4,1,11,18,0,2,1,1,0.34,0.3182,0.49,0.2836,45,514,559,Cerah
16226,2012-11-13,4,1,11,19,0,2,1,1,0.32,0.2879,0.49,0.3582,12,344,356,Cerah
16227,2012-11-13,4,1,11,20,0,2,1,1,0.3,0.2727,0.49,0.3582,12,211,223,Cerah
16228,2012-11-13,4,1,11,21,0,2,1,1,0.3,0.2727,0.49,0.3582,9,178,187,Cerah
16229,2012-11-13,4,1,11,22,0,2,1,1,0.26,0.2273,0.56,0.3284,15,120,135,Cerah
16230,2012-11-13,4,1,11,23,0,2,1,1,0.26,0.2273,0.56,0.2985,6,78,84,Cerah
16231,2012-11-14,4,1,11,0,0,3,1,1,0.26,0.2424,0.56,0.2836,4,20,24,Cerah
16232,2012-11-14,4,1,11,1,0,3,1,1,0.24,0.2121,0.6,0.2985,2,10,12,Cerah
16233,2012-11-14,4,1,11,2,0,3,1,1,0.24,0.2121,0.6,0.2985,0,1,1,Cerah
16234,2012-11-14,4,1,11,3,0,3,1,1,0.24,0.2273,0.65,0.2239,0,5,5,Cerah
16235,2012-11-14,4,1,11,4,0,3,1,1,0.22,0.2273,0.69,0.194,0,6,6,Cerah
16236,2012-11-14,4,1,11,5,0,3,1,1,0.22,0.2273,0.69,0.194,0,39,39,Cerah
16237,2012-11-14,4,1,11,6,0,3,1,1,0.24,0.2273,0.65,0.194,4,142,146,Cerah
16238,2012-11-14,4,1,11,7,0,3,1,1,0.24,0.2121,0.65,0.2836,10,405,415,Cerah
16239,2012-11-14,4,1,11,8,0,3,1,1,0.28,0.2576,0.56,0.2985,27,664,691,Cerah
16240,2012-11-14,4,1,11,9,0,3,1,1,0.3,0.2727,0.52,0.3881,22,310,332,Cerah
16241,2012-11-14,4,1,11,10,0,3,1,1,0.32,0.2879,0.45,0.3582,18,153,171,Cerah
16242,2012-11-14,4,1,11,11,0,3,1,1,0.32,0.303,0.49,0.2537,25,126,151,Cerah
16243,2012-11-14,4,1,11,12,0,3,1,1,0.34,0.3333,0.46,0.0,40,200,240,Cerah
16244,2012-11-14,4,1,11,13,0,3,1,1,0.36,0.3333,0.43,0.2537,32,182,214,Cerah
16245,2012-11-14,4,1,11,14,0,3,1,1,0.36,0.3485,0.43,0.1343,20,161,181,Cerah
16246,2012-11-14,4,1,11,15,0,3,1,1,0.36,0.3333,0.43,0.2836,32,228,260,Cerah
16247,2012-11-14,4,1,11,16,0,3,1,1,0.34,0.3485,0.46,0.1045,31,290,321,Cerah
16248,2012-11-14,4,1,11,17,0,3,1,1,0.32,0.3182,0.49,0.194,19,564,583,Cerah
16249,2012-11-14,4,1,11,18,0,3,1,1,0.32,0.3182,0.53,0.1642,24,543,567,Cerah
16250,2012-11-14,4,1,11,19,0,3,1,1,0.3,0.303,0.52,0.1642,28,368,396,Cerah
16251,2012-11-14,4,1,11,20,0,3,1,1,0.3,0.3182,0.52,0.0896,15,252,267,Cerah
16252,2012-11-14,4,1,11,21,0,3,1,1,0.3,0.3333,0.56,0.0,5,208,213,Cerah
16253,2012-11-14,4,1,11,22,0,3,1,1,0.28,0.3182,0.61,0.0,6,167,173,Cerah
16254,2012-11-14,4,1,11,23,0,3,1,1,0.24,0.2424,0.7,0.1343,9,78,87,Cerah
16255,2012-11-15,4,1,11,0,0,4,1,2,0.26,0.303,0.65,0.0,1,33,34,Berkabut
16256,2012-11-15,4,1,11,1,0,4,1,2,0.26,0.2727,0.65,0.1045,2,14,16,Berkabut
16257,2012-11-15,4,1,11,2,0,4,1,2,0.26,0.2576,0.7,0.1642,0,7,7,Berkabut
16258,2012-11-15,4,1,11,3,0,4,1,2,0.26,0.2879,0.7,0.0896,0,2,2,Berkabut
16259,2012-11-15,4,1,11,4,0,4,1,2,0.28,0.2879,0.65,0.1343,0,5,5,Berkabut
16260,2012-11-15,4,1,11,5,0,4,1,2,0.3,0.2879,0.61,0.2239,3,34,37,Berkabut
16261,2012-11-15,4,1,11,6,0,4,1,2,0.3,0.2879,0.65,0.2537,1,146,147,Berkabut
16262,2012-11-15,4,1,11,7,0,4,1,2,0.3,0.2879,0.65,0.194,7,403,410,Berkabut
16263,2012-11-15,4,1,11,8,0,4,1,2,0.3,0.2879,0.61,0.2239,21,625,646,Berkabut
16264,2012-11-15,4,1,11,9,0,4,1,2,0.32,0.3182,0.61,0.194,17,306,323,Berkabut
16265,2012-11-15,4,1,11,10,0,4,1,2,0.32,0.3333,0.66,0.1343,11,142,153,Berkabut
16266,2012-11-15,4,1,11,11,0,4,1,2,0.34,0.3333,0.61,0.1343,28,138,166,Berkabut
16267,2012-11-15,4,1,11,12,0,4,1,2,0.36,0.3636,0.62,0.1045,29,184,213,Berkabut
16268,2012-11-15,4,1,11,13,0,4,1,2,0.38,0.3939,0.54,0.1045,20,197,217,Berkabut
16269,2012-11-15,4,1,11,14,0,4,1,2,0.38,0.3939,0.54,0.1642,27,174,201,Berkabut
16270,2012-11-15,4,1,11,15,0,4,1,2,0.38,0.3939,0.58,0.1642,26,191,217,Berkabut
16271,2012-11-15,4,1,11,16,0,4,1,2,0.36,0.3485,0.57,0.194,24,318,342,Berkabut
16272,2012-11-15,4,1,11,17,0,4,1,2,0.36,0.3485,0.57,0.2239,22,541,563,Berkabut
16273,2012-11-15,4,1,11,18,0,4,1,2,0.36,0.3485,0.57,0.194,10,563,573,Berkabut
16274,2012-11-15,4,1,11,19,0,4,1,2,0.34,0.3333,0.61,0.1343,11,375,386,Berkabut
16275,2012-11-15,4,1,11,20,0,4,1,1,0.34,0.3485,0.61,0.1045,23,262,285,Cerah
16276,2012-11-15,4,1,11,21,0,4,1,2,0.32,0.3333,0.66,0.1045,20,204,224,Berkabut
16277,2012-11-15,4,1,11,22,0,4,1,2,0.32,0.3182,0.66,0.1642,10,143,153,Berkabut
16278,2012-11-15,4,1,11,23,0,4,1,2,0.32,0.3182,0.61,0.1642,7,118,125,Berkabut
16279,2012-11-16,4,1,11,0,0,5,1,2,0.32,0.3333,0.66,0.1045,7,58,65,Berkabut
16280,2012-11-16,4,1,11,1,0,5,1,2,0.3,0.3182,0.65,0.0896,5,16,21,Berkabut
16281,2012-11-16,4,1,11,2,0,5,1,2,0.3,0.303,0.7,0.1642,0,9,9,Berkabut
16282,2012-11-16,4,1,11,3,0,5,1,2,0.3,0.303,0.65,0.1343,0,6,6,Berkabut
16283,2012-11-16,4,1,11,4,0,5,1,2,0.3,0.3182,0.65,0.1045,0,5,5,Berkabut
16284,2012-11-16,4,1,11,5,0,5,1,2,0.3,0.3182,0.65,0.0896,2,34,36,Berkabut
16285,2012-11-16,4,1,11,6,0,5,1,2,0.3,0.3182,0.61,0.0896,4,126,130,Berkabut
16286,2012-11-16,4,1,11,7,0,5,1,2,0.3,0.303,0.61,0.1642,5,362,367,Berkabut
16287,2012-11-16,4,1,11,8,0,5,1,2,0.32,0.3333,0.57,0.1343,17,694,711,Berkabut
16288,2012-11-16,4,1,11,9,0,5,1,1,0.34,0.3485,0.53,0.1045,21,330,351,Cerah
16289,2012-11-16,4,1,11,10,0,5,1,1,0.34,0.3333,0.53,0.194,33,165,198,Cerah
16290,2012-11-16,4,1,11,11,0,5,1,1,0.38,0.3939,0.43,0.2239,33,185,218,Cerah
16291,2012-11-16,4,1,11,12,0,5,1,1,0.4,0.4091,0.43,0.2836,28,262,290,Cerah
16292,2012-11-16,4,1,11,13,0,5,1,1,0.42,0.4242,0.38,0.194,52,226,278,Cerah
16293,2012-11-16,4,1,11,14,0,5,1,1,0.42,0.4242,0.35,0.1045,47,204,251,Cerah
16294,2012-11-16,4,1,11,15,0,5,1,1,0.42,0.4242,0.38,0.1343,30,237,267,Cerah
16295,2012-11-16,4,1,11,16,0,5,1,1,0.42,0.4242,0.35,0.2836,33,350,383,Cerah
16296,2012-11-16,4,1,11,17,0,5,1,1,0.36,0.3485,0.46,0.194,41,539,580,Cerah
16297,2012-11-16,4,1,11,18,0,5,1,1,0.34,0.3333,0.53,0.1642,22,483,505,Cerah
16298,2012-11-16,4,1,11,19,0,5,1,1,0.36,0.3485,0.46,0.2239,26,306,332,Cerah
16299,2012-11-16,4,1,11,20,0,5,1,1,0.36,0.3333,0.46,0.2537,20,207,227,Cerah
16300,2012-11-16,4,1,11,21,0,5,1,1,0.34,0.3333,0.49,0.194,21,157,178,Cerah
16301,2012-11-16,4,1,11,22,0,5,1,1,0.32,0.303,0.53,0.2537,23,139,162,Cerah
16302,2012-11-16,4,1,11,23,0,5,1,1,0.32,0.303,0.53,0.2239,14,114,128,Cerah
16303,2012-11-17,4,1,11,0,0,6,0,1,0.3,0.303,0.52,0.1642,11,95,106,Cerah
16304,2012-11-17,4,1,11,1,0,6,0,1,0.26,0.2576,0.6,0.194,13,74,87,Cerah
16305,2012-11-17,4,1,11,2,0,6,0,1,0.26,0.2576,0.65,0.194,8,41,49,Cerah
16306,2012-11-17,4,1,11,3,0,6,0,1,0.26,0.2576,0.65,0.194,2,19,21,Cerah
16307,2012-11-17,4,1,11,4,0,6,0,1,0.24,0.2273,0.7,0.194,1,6,7,Cerah
16308,2012-11-17,4,1,11,5,0,6,0,1,0.24,0.2424,0.7,0.1642,1,10,11,Cerah
16309,2012-11-17,4,1,11,6,0,6,0,1,0.24,0.2273,0.7,0.2239,0,21,21,Cerah
16310,2012-11-17,4,1,11,7,0,6,0,1,0.24,0.2273,0.7,0.194,8,70,78,Cerah
16311,2012-11-17,4,1,11,8,0,6,0,1,0.26,0.2576,0.65,0.2239,30,138,168,Cerah
16312,2012-11-17,4,1,11,9,0,6,0,1,0.34,0.3182,0.49,0.2239,48,200,248,Cerah
16313,2012-11-17,4,1,11,10,0,6,0,1,0.36,0.3333,0.46,0.2537,62,258,320,Cerah
16314,2012-11-17,4,1,11,11,0,6,0,1,0.38,0.3939,0.43,0.194,80,343,423,Cerah
16315,2012-11-17,4,1,11,12,0,6,0,1,0.4,0.4091,0.4,0.1642,117,359,476,Cerah
16316,2012-11-17,4,1,11,13,0,6,0,1,0.42,0.4242,0.38,0.2537,179,346,525,Cerah
16317,2012-11-17,4,1,11,14,0,6,0,1,0.42,0.4242,0.38,0.194,175,380,555,Cerah
16318,2012-11-17,4,1,11,15,0,6,0,1,0.42,0.4242,0.35,0.2985,175,374,549,Cerah
16319,2012-11-17,4,1,11,16,0,6,0,1,0.4,0.4091,0.4,0.2239,144,325,469,Cerah
16320,2012-11-17,4,1,11,17,0,6,0,1,0.38,0.3939,0.4,0.1642,101,302,403,Cerah
16321,2012-11-17,4,1,11,18,0,6,0,1,0.36,0.3636,0.5,0.1045,34,237,271,Cerah
16322,2012-11-17,4,1,11,19,0,6,0,1,0.34,0.3485,0.53,0.0896,45,208,253,Cerah
16323,2012-11-17,4,1,11,20,0,6,0,2,0.34,0.3485,0.66,0.0896,30,142,172,Berkabut
16324,2012-11-17,4,1,11,21,0,6,0,2,0.32,0.3333,0.57,0.1045,15,124,139,Berkabut
16325,2012-11-17,4,1,11,22,0,6,0,2,0.32,0.3333,0.57,0.1045,15,130,145,Berkabut
16326,2012-11-17,4,1,11,23,0,6,0,2,0.3,0.3182,0.7,0.1045,19,114,133,Berkabut
16327,2012-11-18,4,1,11,0,0,0,0,2,0.3,0.303,0.7,0.1642,11,118,129,Berkabut
16328,2012-11-18,4,1,11,1,0,0,0,1,0.3,0.2879,0.7,0.194,14,81,95,Cerah
16329,2012-11-18,4,1,11,2,0,0,0,1,0.28,0.2879,0.81,0.1045,8,65,73,Cerah
16330,2012-11-18,4,1,11,3,0,0,0,2,0.3,0.303,0.81,0.1642,9,37,46,Berkabut
16331,2012-11-18,4,1,11,4,0,0,0,2,0.3,0.2879,0.81,0.194,4,8,12,Berkabut
16332,2012-11-18,4,1,11,5,0,0,0,1,0.28,0.2879,0.81,0.1343,5,7,12,Cerah
16333,2012-11-18,4,1,11,6,0,0,0,1,0.28,0.2727,0.81,0.1642,2,13,15,Cerah
16334,2012-11-18,4,1,11,7,0,0,0,1,0.28,0.2727,0.81,0.194,3,39,42,Cerah
16335,2012-11-18,4,1,11,8,0,0,0,1,0.3,0.2879,0.75,0.2537,19,100,119,Cerah
16336,2012-11-18,4,1,11,9,0,0,0,1,0.32,0.303,0.7,0.2537,49,155,204,Cerah
16337,2012-11-18,4,1,11,10,0,0,0,1,0.34,0.303,0.66,0.2985,79,250,329,Cerah
16338,2012-11-18,4,1,11,11,0,0,0,1,0.38,0.3939,0.62,0.2836,92,267,359,Cerah
16339,2012-11-18,4,1,11,12,0,0,0,1,0.4,0.4091,0.62,0.2836,101,341,442,Cerah
16340,2012-11-18,4,1,11,13,0,0,0,1,0.4,0.4091,0.62,0.3284,113,334,447,Cerah
16341,2012-11-18,4,1,11,14,0,0,0,1,0.4,0.4091,0.62,0.2985,125,303,428,Cerah
16342,2012-11-18,4,1,11,15,0,0,0,1,0.42,0.4242,0.54,0.2836,89,318,407,Cerah
16343,2012-11-18,4,1,11,16,0,0,0,2,0.4,0.4091,0.62,0.3284,59,313,372,Berkabut
16344,2012-11-18,4,1,11,17,0,0,0,2,0.38,0.3939,0.66,0.2537,48,232,280,Berkabut
16345,2012-11-18,4,1,11,18,0,0,0,1,0.36,0.3485,0.66,0.2239,36,240,276,Cerah
16346,2012-11-18,4,1,11,19,0,0,0,1,0.36,0.3485,0.66,0.1642,16,194,210,Cerah
16347,2012-11-18,4,1,11,20,0,0,0,1,0.36,0.3485,0.66,0.1642,9,120,129,Cerah
16348,2012-11-18,4,1,11,21,0,0,0,1,0.36,0.3333,0.66,0.2537,17,93,110,Cerah
16349,2012-11-18,4,1,11,22,0,0,0,2,0.36,0.3333,0.66,0.2537,8,66,74,Berkabut
16350,2012-11-18,4,1,11,23,0,0,0,1,0.36,0.3485,0.66,0.2239,6,53,59,Cerah
16351,2012-11-19,4,1,11,0,0,1,1,1,0.36,0.3485,0.66,0.2239,5,22,27,Cerah
16352,2012-11-19,4,1,11,1,0,1,1,2,0.36,0.3485,0.66,0.2239,0,19,19,Berkabut
16353,2012-11-19,4,1,11,2,0,1,1,2,0.36,0.3333,0.66,0.2537,0,5,5,Berkabut
16354,2012-11-19,4,1,11,3,0,1,1,2,0.36,0.3485,0.66,0.2239,0,2,2,Berkabut
16355,2012-11-19,4,1,11,4,0,1,1,2,0.36,0.3485,0.66,0.2239,1,11,12,Berkabut
16356,2012-11-19,4,1,11,5,0,1,1,2,0.36,0.3485,0.66,0.2239,1,38,39,Berkabut
16357,2012-11-19,4,1,11,6,0,1,1,2,0.36,0.3333,0.66,0.2537,3,128,131,Berkabut
16358,2012-11-19,4,1,11,7,0,1,1,2,0.36,0.3333,0.66,0.2985,5,381,386,Berkabut
16359,2012-11-19,4,1,11,8,0,1,1,2,0.36,0.3333,0.66,0.2985,13,650,663,Berkabut
16360,2012-11-19,4,1,11,9,0,1,1,2,0.36,0.3333,0.66,0.2537,18,260,278,Berkabut
16361,2012-11-19,4,1,11,10,0,1,1,2,0.36,0.3333,0.66,0.2537,33,106,139,Berkabut
16362,2012-11-19,4,1,11,11,0,1,1,2,0.38,0.3939,0.66,0.2537,33,164,197,Berkabut
16363,2012-11-19,4,1,11,12,0,1,1,2,0.4,0.4091,0.62,0.2836,35,207,242,Berkabut
16364,2012-11-19,4,1,11,13,0,1,1,1,0.44,0.4394,0.54,0.2537,46,205,251,Cerah
16365,2012-11-19,4,1,11,14,0,1,1,1,0.44,0.4394,0.54,0.2537,47,170,217,Cerah
16366,2012-11-19,4,1,11,15,0,1,1,1,0.44,0.4394,0.54,0.194,44,213,257,Cerah
16367,2012-11-19,4,1,11,16,0,1,1,1,0.42,0.4242,0.58,0.2537,55,325,380,Cerah
16368,2012-11-19,4,1,11,17,0,1,1,2,0.42,0.4242,0.58,0.194,33,586,619,Berkabut
16369,2012-11-19,4,1,11,18,0,1,1,2,0.4,0.4091,0.58,0.2537,21,559,580,Berkabut
16370,2012-11-19,4,1,11,19,0,1,1,2,0.4,0.4091,0.58,0.2836,25,381,406,Berkabut
16371,2012-11-19,4,1,11,20,0,1,1,2,0.38,0.3939,0.62,0.2537,7,252,259,Berkabut
16372,2012-11-19,4,1,11,21,0,1,1,2,0.38,0.3939,0.54,0.2239,15,188,203,Berkabut
16373,2012-11-19,4,1,11,22,0,1,1,1,0.34,0.3485,0.66,0.1045,7,106,113,Cerah
16374,2012-11-19,4,1,11,23,0,1,1,1,0.34,0.3485,0.66,0.1045,2,72,74,Cerah
16375,2012-11-20,4,1,11,0,0,2,1,1,0.32,0.3333,0.7,0.1343,3,26,29,Cerah
16376,2012-11-20,4,1,11,1,0,2,1,1,0.34,0.3485,0.66,0.1045,3,10,13,Cerah
16377,2012-11-20,4,1,11,2,0,2,1,2,0.32,0.3333,0.76,0.0896,0,5,5,Berkabut
16378,2012-11-20,4,1,11,3,0,2,1,2,0.34,0.3485,0.71,0.1045,0,2,2,Berkabut
16379,2012-11-20,4,1,11,4,0,2,1,2,0.34,0.3333,0.66,0.194,0,6,6,Berkabut
16380,2012-11-20,4,1,11,5,0,2,1,2,0.34,0.3333,0.66,0.1343,2,32,34,Berkabut
16381,2012-11-20,4,1,11,6,0,2,1,2,0.34,0.3333,0.71,0.1642,2,146,148,Berkabut
16382,2012-11-20,4,1,11,7,0,2,1,1,0.32,0.3333,0.76,0.0896,7,411,418,Cerah
16383,2012-11-20,4,1,11,8,0,2,1,1,0.34,0.3333,0.71,0.1343,16,649,665,Cerah
16384,2012-11-20,4,1,11,9,0,2,1,2,0.36,0.3788,0.71,0.0,28,298,326,Berkabut
16385,2012-11-20,4,1,11,10,0,2,1,2,0.4,0.4091,0.66,0.0896,32,144,176,Berkabut
16386,2012-11-20,4,1,11,11,0,2,1,2,0.42,0.4242,0.67,0.0896,45,160,205,Berkabut
16387,2012-11-20,4,1,11,12,0,2,1,2,0.42,0.4242,0.67,0.0,70,243,313,Berkabut
16388,2012-11-20,4,1,11,13,0,2,1,2,0.44,0.4394,0.58,0.0,49,218,267,Berkabut
16389,2012-11-20,4,1,11,14,0,2,1,2,0.44,0.4394,0.58,0.1045,47,177,224,Berkabut
16390,2012-11-20,4,1,11,15,0,2,1,2,0.46,0.4545,0.55,0.1045,61,226,287,Berkabut
16391,2012-11-20,4,1,11,16,0,2,1,2,0.42,0.4242,0.62,0.0896,60,335,395,Berkabut
16392,2012-11-20,4,1,11,17,0,2,1,2,0.4,0.4091,0.71,0.1642,37,553,590,Berkabut
16393,2012-11-20,4,1,11,18,0,2,1,2,0.4,0.4091,0.66,0.0896,16,534,550,Berkabut
16394,2012-11-20,4,1,11,19,0,2,1,2,0.4,0.4091,0.71,0.0,23,361,384,Berkabut
