season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,Ntemp,Natemp,Nhum,Nwindspeed,Ntemp_cat,Nhum_cat,Nwind_cat,cnt_cat
Winter,0,November,9,0,Selasa,1,3,0.56,0.5303,0.73,0.4179,5,197,202,22.96,26.515,73.0,27.999299999999998,Sedang,Tinggi,Sedang,Rendah
Winter,0,November,10,0,Selasa,1,3,0.56,0.5303,0.73,0.4179,2,34,36,22.96,26.515,73.0,27.999299999999998,Sedang,Tinggi,Sedang,Rendah
Winter,0,November,12,0,Selasa,1,3,0.42,0.4242,0.82,0.4179,1,17,18,17.22,21.21,82.0,27.999299999999998,Sedang,Tinggi,Sedang,Rendah
Winter,0,Desember,15,0,Sabtu,0,1,0.38,0.3939,0.46,0.0,100,237,337,15.58,19.695,46.0,0.0,Sedang,Sedang,Lemah,Sedang
Winter,0,November,21,0,Rabu,1,1,0.32,0.2879,0.53,0.3881,7,128,135,13.120000000000001,14.395,53.0,26.0027,Dingin,Sedang,Sedang,Rendah
Winter,0,November,23,0,Rabu,1,1,0.28,0.2576,0.52,0.2836,4,46,50,11.48,12.879999999999999,52.0,19.0012,Dingin,Sedang,Sedang,Rendah
Winter,0,Desember,9,0,Jumat,1,1,0.28,0.3182,0.81,0.0,12,234,246,11.48,15.909999999999998,81.0,0.0,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,10,0,Jumat,1,1,0.3,0.2879,0.75,0.2239,16,89,105,12.299999999999999,14.395,75.0,15.001299999999999,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,11,0,Jumat,1,1,0.34,0.3333,0.66,0.1642,18,142,160,13.940000000000001,16.665,66.0,11.0014,Dingin,Sedang,Lemah,Rendah
Winter,0,Desember,12,0,Jumat,1,1,0.36,0.3485,0.57,0.1343,18,186,204,14.76,17.424999999999997,56.99999999999999,8.9981,Sedang,Sedang,Lemah,Rendah
Winter,0,Desember,13,0,Jumat,1,1,0.4,0.4091,0.47,0.1343,19,188,207,16.400000000000002,20.455000000000002,47.0,8.9981,Sedang,Sedang,Lemah,Rendah
Winter,0,Desember,14,0,Jumat,1,1,0.42,0.4242,0.44,0.1045,25,145,170,17.22,21.21,44.0,7.0015,Sedang,Sedang,Lemah,Rendah
Winter,0,Desember,15,0,Jumat,1,1,0.42,0.4242,0.41,0.0896,24,175,199,17.22,21.21,41.0,6.0032,Sedang,Sedang,Lemah,Rendah
Winter,0,Desember,16,0,Jumat,1,1,0.42,0.4242,0.41,0.0896,22,254,276,17.22,21.21,41.0,6.0032,Sedang,Sedang,Lemah,Rendah
Winter,0,Desember,17,0,Jumat,1,1,0.42,0.4242,0.38,0.0,20,391,411,17.22,21.21,38.0,0.0,Sedang,Sedang,Lemah,Sedang
Winter,0,Desember,18,0,Jumat,1,1,0.4,0.4091,0.5,0.0,10,362,372,16.400000000000002,20.455000000000002,50.0,0.0,Sedang,Sedang,Lemah,Sedang
Winter,0,Desember,19,0,Jumat,1,1,0.34,0.3182,0.53,0.2537,13,252,265,13.940000000000001,15.909999999999998,53.0,16.997899999999998,Dingin,Sedang,Lemah,Rendah
Winter,0,Desember,20,0,Jumat,1,1,0.38,0.3939,0.4,0.2836,12,178,190,15.58,19.695,40.0,19.0012,Sedang,Sedang,Sedang,Rendah
Winter,0,Desember,21,0,Jumat,1,1,0.34,0.3333,0.49,0.194,9,102,111,13.940000000000001,16.665,49.0,12.998000000000001,Dingin,Sedang,Lemah,Rendah
Winter,0,Desember,22,0,Jumat,1,1,0.32,0.3182,0.53,0.194,7,95,102,13.120000000000001,15.909999999999998,53.0,12.998000000000001,Dingin,Sedang,Lemah,Rendah
Winter,0,Desember,23,0,Jumat,1,1,0.32,0.303,0.53,0.2836,14,81,95,13.120000000000001,15.15,53.0,19.0012,Dingin,Sedang,Sedang,Rendah
Winter,0,Desember,0,0,Sabtu,0,1,0.3,0.2879,0.56,0.2537,10,65,75,12.299999999999999,14.395,56.00000000000001,16.997899999999998,Dingin,Sedang,Lemah,Rendah
Winter,0,Desember,1,0,Sabtu,0,1,0.26,0.2576,0.65,0.194,9,62,71,10.66,12.879999999999999,65.0,12.998000000000001,Dingin,Sedang,Lemah,Rendah
Winter,0,Desember,2,0,Sabtu,0,1,0.26,0.2576,0.65,0.1642,9,41,50,10.66,12.879999999999999,65.0,11.0014,Dingin,Sedang,Lemah,Rendah
Winter,0,Desember,3,0,Sabtu,0,1,0.24,0.2424,0.7,0.1343,4,5,9,9.84,12.120000000000001,70.0,8.9981,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,4,0,Sabtu,0,1,0.22,0.2273,0.75,0.1343,1,7,8,9.02,11.365,75.0,8.9981,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,5,0,Sabtu,0,1,0.24,0.2576,0.7,0.0896,0,6,6,9.84,12.879999999999999,70.0,6.0032,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,6,0,Sabtu,0,1,0.24,0.2576,0.65,0.1045,1,10,11,9.84,12.879999999999999,65.0,7.0015,Dingin,Sedang,Lemah,Rendah
Winter,0,Desember,7,0,Sabtu,0,1,0.22,0.2576,0.75,0.0896,2,24,26,9.02,12.879999999999999,75.0,6.0032,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,8,0,Sabtu,0,1,0.24,0.2576,0.75,0.0896,1,62,63,9.84,12.879999999999999,75.0,6.0032,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,9,0,Sabtu,0,1,0.26,0.2727,0.7,0.1045,25,99,124,10.66,13.635,70.0,7.0015,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,10,0,Sabtu,0,1,0.32,0.3333,0.61,0.1343,22,173,195,13.120000000000001,16.665,61.0,8.9981,Dingin,Sedang,Lemah,Rendah
Winter,0,Desember,11,0,Sabtu,0,1,0.32,0.3333,0.57,0.0896,48,227,275,13.120000000000001,16.665,56.99999999999999,6.0032,Dingin,Sedang,Lemah,Rendah
Winter,0,Desember,12,0,Sabtu,0,1,0.36,0.3788,0.5,0.0,78,280,358,14.76,18.94,50.0,0.0,Sedang,Sedang,Lemah,Sedang
Winter,0,Desember,13,0,Sabtu,0,1,0.36,0.3636,0.5,0.0896,70,222,292,14.76,18.18,50.0,6.0032,Sedang,Sedang,Lemah,Rendah
Winter,0,Desember,8,0,Jumat,1,1,0.24,0.2879,0.87,0.0,13,432,445,9.84,14.395,87.0,0.0,Dingin,Tinggi,Lemah,Sedang
Winter,0,November,22,0,Rabu,1,1,0.3,0.2727,0.56,0.2985,5,82,87,12.299999999999999,13.635,56.00000000000001,19.999499999999998,Dingin,Sedang,Sedang,Rendah
Winter,0,Desember,7,0,Jumat,1,1,0.22,0.2576,0.87,0.0896,6,199,205,9.02,12.879999999999999,87.0,6.0032,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,5,0,Jumat,1,1,0.22,0.2576,0.8,0.0896,0,23,23,9.02,12.879999999999999,80.0,6.0032,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,0,0,Kamis,1,1,0.28,0.2576,0.52,0.3284,1,19,20,11.48,12.879999999999999,52.0,22.0028,Dingin,Sedang,Sedang,Rendah
Winter,0,Desember,1,0,Kamis,1,1,0.26,0.2424,0.6,0.2836,1,9,10,10.66,12.120000000000001,60.0,19.0012,Dingin,Sedang,Sedang,Rendah
Winter,0,Desember,2,0,Kamis,1,1,0.26,0.2273,0.56,0.2985,1,8,9,10.66,11.365,56.00000000000001,19.999499999999998,Dingin,Sedang,Sedang,Rendah
Winter,0,Desember,3,0,Kamis,1,1,0.26,0.2424,0.56,0.2537,1,6,7,10.66,12.120000000000001,56.00000000000001,16.997899999999998,Dingin,Sedang,Lemah,Rendah
Winter,0,Desember,4,0,Kamis,1,1,0.26,0.2424,0.56,0.2836,0,1,1,10.66,12.120000000000001,56.00000000000001,19.0012,Dingin,Sedang,Sedang,Rendah
Winter,0,Desember,5,0,Kamis,1,1,0.26,0.2424,0.56,0.2537,1,23,24,10.66,12.120000000000001,56.00000000000001,16.997899999999998,Dingin,Sedang,Lemah,Rendah
Winter,0,Desember,6,0,Kamis,1,1,0.24,0.2121,0.65,0.2836,5,92,97,9.84,10.605,65.0,19.0012,Dingin,Sedang,Sedang,Rendah
Winter,0,Desember,7,0,Kamis,1,1,0.24,0.2121,0.65,0.3582,11,265,276,9.84,10.605,65.0,23.9994,Dingin,Sedang,Sedang,Rendah
Winter,0,Desember,8,0,Kamis,1,1,0.26,0.2273,0.6,0.3284,15,462,477,10.66,11.365,60.0,22.0028,Dingin,Sedang,Sedang,Sedang
Winter,0,Desember,9,0,Kamis,1,1,0.3,0.2727,0.52,0.3284,9,215,224,12.299999999999999,13.635,52.0,22.0028,Dingin,Sedang,Sedang,Rendah
Winter,0,Desember,10,0,Kamis,1,1,0.32,0.303,0.53,0.2985,7,86,93,13.120000000000001,15.15,53.0,19.999499999999998,Dingin,Sedang,Sedang,Rendah
Winter,0,Desember,11,0,Kamis,1,1,0.34,0.3182,0.49,0.2537,7,95,102,13.940000000000001,15.909999999999998,49.0,16.997899999999998,Dingin,Sedang,Lemah,Rendah
Winter,0,Desember,12,0,Kamis,1,1,0.36,0.3485,0.46,0.2239,9,139,148,14.76,17.424999999999997,46.0,15.001299999999999,Sedang,Sedang,Lemah,Rendah
Winter,0,Desember,13,0,Kamis,1,1,0.4,0.4091,0.4,0.2239,17,137,154,16.400000000000002,20.455000000000002,40.0,15.001299999999999,Sedang,Sedang,Lemah,Rendah
Winter,0,Desember,14,0,Kamis,1,1,0.4,0.4091,0.4,0.2239,20,130,150,16.400000000000002,20.455000000000002,40.0,15.001299999999999,Sedang,Sedang,Lemah,Rendah
Winter,0,Desember,15,0,Kamis,1,1,0.4,0.4091,0.4,0.2239,10,144,154,16.400000000000002,20.455000000000002,40.0,15.001299999999999,Sedang,Sedang,Lemah,Rendah
Winter,0,Desember,16,0,Kamis,1,1,0.4,0.4091,0.4,0.194,9,192,201,16.400000000000002,20.455000000000002,40.0,12.998000000000001,Sedang,Sedang,Lemah,Rendah
Winter,0,Desember,17,0,Kamis,1,1,0.36,0.3485,0.46,0.1343,9,409,418,14.76,17.424999999999997,46.0,8.9981,Sedang,Sedang,Lemah,Sedang
Winter,0,Desember,18,0,Kamis,1,1,0.36,0.3636,0.43,0.1045,12,393,405,14.76,18.18,43.0,7.0015,Sedang,Sedang,Lemah,Sedang
Winter,0,Desember,19,0,Kamis,1,1,0.34,0.3485,0.46,0.1045,9,219,228,13.940000000000001,17.424999999999997,46.0,7.0015,Dingin,Sedang,Lemah,Rendah
Winter,0,Desember,20,0,Kamis,1,1,0.34,0.3485,0.46,0.1045,12,178,190,13.940000000000001,17.424999999999997,46.0,7.0015,Dingin,Sedang,Lemah,Rendah
Winter,0,Desember,21,0,Kamis,1,1,0.3,0.3182,0.61,0.1045,8,154,162,12.299999999999999,15.909999999999998,61.0,7.0015,Dingin,Sedang,Lemah,Rendah
Winter,0,Desember,22,0,Kamis,1,1,0.3,0.3333,0.61,0.0,5,99,104,12.299999999999999,16.665,61.0,0.0,Dingin,Sedang,Lemah,Rendah
Winter,0,Desember,23,0,Kamis,1,1,0.26,0.2879,0.7,0.0896,3,70,73,10.66,14.395,70.0,6.0032,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,0,0,Jumat,1,1,0.26,0.2879,0.7,0.0896,6,32,38,10.66,14.395,70.0,6.0032,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,1,0,Jumat,1,1,0.24,0.2879,0.75,0.0,1,14,15,9.84,14.395,75.0,0.0,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,2,0,Jumat,1,1,0.24,0.2879,0.75,0.0,0,10,10,9.84,14.395,75.0,0.0,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,3,0,Jumat,1,1,0.22,0.2727,0.8,0.0,0,1,1,9.02,13.635,80.0,0.0,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,4,0,Jumat,1,1,0.22,0.2727,0.8,0.0,0,3,3,9.02,13.635,80.0,0.0,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,6,0,Jumat,1,1,0.22,0.2727,0.8,0.0,3,84,87,9.02,13.635,80.0,0.0,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,5,0,Jumat,1,1,0.22,0.2727,0.8,0.0,0,20,20,9.02,13.635,80.0,0.0,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,6,0,Jumat,1,1,0.22,0.2576,0.8,0.0896,1,62,63,9.02,12.879999999999999,80.0,6.0032,Dingin,Tinggi,Lemah,Rendah
Winter,0,Desember,7,0,Jumat,1,1,0.22,0.2576,0.75,0.0896,4,195,199,9.02,12.879999999999999,75.0,6.0032,Dingin,Tinggi,Lemah,Rendah
Winter,1,September,2,0,Sabtu,0,2,0.54,0.5152,0.56,0.2239,12,80,92,22.14,25.759999999999998,56.00000000000001,15.001299999999999,Sedang,Sedang,Lemah,Rendah
Winter,1,September,3,0,Sabtu,0,2,0.52,0.5,0.59,0.194,4,25,29,21.32,25.0,59.0,12.998000000000001,Sedang,Sedang,Lemah,Rendah
Winter,1,September,4,0,Sabtu,0,1,0.52,0.5,0.59,0.2537,6,8,14,21.32,25.0,59.0,16.997899999999998,Sedang,Sedang,Lemah,Rendah
Winter,1,September,5,0,Sabtu,0,1,0.5,0.4848,0.63,0.194,2,13,15,20.5,24.240000000000002,63.0,12.998000000000001,Sedang,Sedang,Lemah,Rendah
Winter,1,September,6,0,Sabtu,0,1,0.5,0.4848,0.63,0.2537,4,33,37,20.5,24.240000000000002,63.0,16.997899999999998,Sedang,Sedang,Lemah,Rendah
Winter,1,September,7,0,Sabtu,0,1,0.48,0.4697,0.67,0.2836,12,61,73,19.68,23.485,67.0,19.0012,Sedang,Tinggi,Sedang,Rendah
Winter,1,September,8,0,Sabtu,0,1,0.5,0.4848,0.68,0.2836,37,174,211,20.5,24.240000000000002,68.0,19.0012,Sedang,Tinggi,Sedang,Rendah
Winter,1,September,9,0,Sabtu,0,1,0.5,0.4848,0.63,0.194,69,263,332,20.5,24.240000000000002,63.0,12.998000000000001,Sedang,Sedang,Lemah,Sedang
Winter,1,September,10,0,Sabtu,0,1,0.54,0.5152,0.56,0.2537,134,338,472,22.14,25.759999999999998,56.00000000000001,16.997899999999998,Sedang,Sedang,Lemah,Sedang
Winter,1,September,11,0,Sabtu,0,1,0.56,0.5303,0.52,0.2836,217,446,663,22.96,26.515,52.0,19.0012,Sedang,Sedang,Sedang,Tinggi
Winter,1,September,12,0,Sabtu,0,1,0.62,0.6212,0.41,0.2985,191,491,682,25.419999999999998,31.06,41.0,19.999499999999998,Sedang,Sedang,Sedang,Tinggi
Winter,1,September,13,0,Sabtu,0,1,0.62,0.6212,0.41,0.2985,233,453,686,25.419999999999998,31.06,41.0,19.999499999999998,Sedang,Sedang,Sedang,Tinggi
Winter,1,September,14,0,Sabtu,0,1,0.6,0.6212,0.4,0.2537,302,448,750,24.599999999999998,31.06,40.0,16.997899999999998,Sedang,Sedang,Lemah,Tinggi
Winter,1,September,15,0,Sabtu,0,1,0.6,0.6212,0.43,0.2537,271,456,727,24.599999999999998,31.06,43.0,16.997899999999998,Sedang,Sedang,Lemah,Tinggi
Winter,1,September,16,0,Sabtu,0,1,0.62,0.6212,0.41,0.2537,275,447,722,25.419999999999998,31.06,41.0,16.997899999999998,Sedang,Sedang,Lemah,Tinggi
Winter,1,September,17,0,Sabtu,0,1,0.6,0.6212,0.38,0.3582,256,456,712,24.599999999999998,31.06,38.0,23.9994,Sedang,Sedang,Sedang,Tinggi
Winter,1,September,18,0,Sabtu,0,1,0.56,0.5303,0.46,0.194,174,420,594,22.96,26.515,46.0,12.998000000000001,Sedang,Sedang,Lemah,Sedang
Winter,1,September,19,0,Sabtu,0,1,0.52,0.5,0.55,0.1642,119,351,470,21.32,25.0,55.00000000000001,11.0014,Sedang,Sedang,Lemah,Sedang
Winter,1,September,20,0,Sabtu,0,1,0.52,0.5,0.55,0.194,88,227,315,21.32,25.0,55.00000000000001,12.998000000000001,Sedang,Sedang,Lemah,Rendah
Winter,1,September,21,0,Sabtu,0,1,0.52,0.5,0.55,0.1343,73,219,292,21.32,25.0,55.00000000000001,8.9981,Sedang,Sedang,Lemah,Rendah
Winter,1,September,22,0,Sabtu,0,1,0.5,0.4848,0.63,0.1045,48,173,221,20.5,24.240000000000002,63.0,7.0015,Sedang,Sedang,Lemah,Rendah
Winter,1,September,23,0,Sabtu,0,1,0.5,0.4848,0.59,0.0896,35,161,196,20.5,24.240000000000002,59.0,6.0032,Sedang,Sedang,Lemah,Rendah
Winter,1,September,0,0,Minggu,0,1,0.5,0.4848,0.59,0.0,35,112,147,20.5,24.240000000000002,59.0,0.0,Sedang,Sedang,Lemah,Rendah
Winter,1,September,1,0,Minggu,0,1,0.5,0.4848,0.59,0.0,31,85,116,20.5,24.240000000000002,59.0,0.0,Sedang,Sedang,Lemah,Rendah
Winter,1,September,2,0,Minggu,0,1,0.48,0.4697,0.63,0.0,21,71,92,19.68,23.485,63.0,0.0,Sedang,Sedang,Lemah,Rendah
Winter,1,September,3,0,Minggu,0,1,0.46,0.4545,0.67,0.0896,17,41,58,18.86,22.725,67.0,6.0032,Sedang,Tinggi,Lemah,Rendah
Winter,1,September,4,0,Minggu,0,1,0.46,0.4545,0.67,0.0896,1,6,7,18.86,22.725,67.0,6.0032,Sedang,Tinggi,Lemah,Rendah
Winter,1,September,5,0,Minggu,0,1,0.44,0.4394,0.72,0.0,1,9,10,18.04,21.97,72.0,0.0,Sedang,Tinggi,Lemah,Rendah
Winter,1,September,6,0,Minggu,0,1,0.44,0.4394,0.72,0.0896,2,20,22,18.04,21.97,72.0,6.0032,Sedang,Tinggi,Lemah,Rendah
Winter,1,September,1,0,Sabtu,0,1,0.54,0.5152,0.6,0.2239,12,89,101,22.14,25.759999999999998,60.0,15.001299999999999,Sedang,Sedang,Lemah,Rendah
Winter,1,September,7,0,Minggu,0,1,0.44,0.4394,0.77,0.0,14,43,57,18.04,21.97,77.0,0.0,Sedang,Tinggi,Lemah,Rendah
Winter,1,September,0,0,Sabtu,0,1,0.54,0.5152,0.6,0.2239,15,134,149,22.14,25.759999999999998,60.0,15.001299999999999,Sedang,Sedang,Lemah,Rendah
Winter,1,September,22,0,Jumat,1,2,0.58,0.5455,0.53,0.2239,30,190,220,23.779999999999998,27.275,53.0,15.001299999999999,Sedang,Sedang,Lemah,Rendah
Winter,1,September,17,0,Kamis,1,2,0.66,0.6212,0.69,0.2985,87,818,905,27.060000000000002,31.06,69.0,19.999499999999998,Sedang,Tinggi,Sedang,Tinggi
Winter,1,September,18,0,Kamis,1,2,0.66,0.6212,0.69,0.2239,77,822,899,27.060000000000002,31.06,69.0,15.001299999999999,Sedang,Tinggi,Lemah,Tinggi
Winter,1,September,19,0,Kamis,1,1,0.66,0.6212,0.65,0.1343,48,511,559,27.060000000000002,31.06,65.0,8.9981,Sedang,Sedang,Lemah,Sedang
Winter,1,September,20,0,Kamis,1,2,0.64,0.6061,0.69,0.2239,45,412,457,26.240000000000002,30.305,69.0,15.001299999999999,Sedang,Tinggi,Lemah,Sedang
Winter,1,September,21,0,Kamis,1,3,0.62,0.5758,0.83,0.2985,18,235,253,25.419999999999998,28.79,83.0,19.999499999999998,Sedang,Tinggi,Sedang,Rendah
Winter,1,September,22,0,Kamis,1,3,0.62,0.5758,0.83,0.2985,2,45,47,25.419999999999998,28.79,83.0,19.999499999999998,Sedang,Tinggi,Sedang,Rendah
Winter,1,September,23,0,Kamis,1,3,0.62,0.5758,0.83,0.1642,1,44,45,25.419999999999998,28.79,83.0,11.0014,Sedang,Tinggi,Lemah,Rendah
Winter,1,September,0,0,Jumat,1,3,0.6,0.5455,0.88,0.1642,2,15,17,24.599999999999998,27.275,88.0,11.0014,Sedang,Tinggi,Lemah,Rendah
Winter,1,September,1,0,Jumat,1,3,0.6,0.5455,0.88,0.0,0,13,13,24.599999999999998,27.275,88.0,0.0,Sedang,Tinggi,Lemah,Rendah
Winter,1,September,2,0,Jumat,1,3,0.6,0.5455,0.88,0.2985,1,9,10,24.599999999999998,27.275,88.0,19.999499999999998,Sedang,Tinggi,Sedang,Rendah
Winter,1,September,3,0,Jumat,1,2,0.6,0.5606,0.83,0.1343,0,7,7,24.599999999999998,28.03,83.0,8.9981,Sedang,Tinggi,Lemah,Rendah
Winter,1,September,4,0,Jumat,1,3,0.56,0.5303,0.88,0.1045,2,10,12,22.96,26.515,88.0,7.0015,Sedang,Tinggi,Lemah,Rendah
Winter,1,September,5,0,Jumat,1,1,0.56,0.5303,0.88,0.0,1,37,38,22.96,26.515,88.0,0.0,Sedang,Tinggi,Lemah,Rendah
Winter,1,September,6,0,Jumat,1,2,0.56,0.5303,0.94,0.0896,2,136,138,22.96,26.515,94.0,6.0032,Sedang,Tinggi,Lemah,Rendah
Winter,1,September,7,0,Jumat,1,2,0.56,0.5303,0.94,0.0,10,384,394,22.96,26.515,94.0,0.0,Sedang,Tinggi,Lemah,Sedang
Winter,1,September,8,0,Jumat,1,1,0.6,0.5606,0.83,0.0896,31,674,705,24.599999999999998,28.03,83.0,6.0032,Sedang,Tinggi,Lemah,Tinggi
Winter,1,September,9,0,Jumat,1,2,0.62,0.5758,0.83,0.1045,27,399,426,25.419999999999998,28.79,83.0,7.0015,Sedang,Tinggi,Lemah,Sedang
Winter,1,September,10,0,Jumat,1,2,0.64,0.5909,0.78,0.1343,51,194,245,26.240000000000002,29.544999999999998,78.0,8.9981,Sedang,Tinggi,Lemah,Rendah
Winter,1,September,11,0,Jumat,1,2,0.66,0.6212,0.69,0.0,109,252,361,27.060000000000002,31.06,69.0,0.0,Sedang,Tinggi,Lemah,Sedang
Winter,1,September,12,0,Jumat,1,2,0.7,0.6515,0.54,0.2537,94,286,380,28.7,32.574999999999996,54.0,16.997899999999998,Panas,Sedang,Lemah,Sedang
Winter,1,September,13,0,Jumat,1,2,0.7,0.6515,0.51,0.2537,106,304,410,28.7,32.574999999999996,51.0,16.997899999999998,Panas,Sedang,Lemah,Sedang
Winter,1,September,14,0,Jumat,1,2,0.7,0.6515,0.54,0.2537,105,294,399,28.7,32.574999999999996,54.0,16.997899999999998,Panas,Sedang,Lemah,Sedang
Winter,1,September,15,0,Jumat,1,2,0.68,0.6364,0.54,0.2836,104,288,392,27.880000000000003,31.819999999999997,54.0,19.0012,Panas,Sedang,Sedang,Sedang
Winter,1,September,16,0,Jumat,1,2,0.66,0.6212,0.5,0.2239,83,419,502,27.060000000000002,31.06,50.0,15.001299999999999,Sedang,Sedang,Lemah,Sedang
Winter,1,September,17,0,Jumat,1,2,0.66,0.6212,0.54,0.2985,101,707,808,27.060000000000002,31.06,54.0,19.999499999999998,Sedang,Sedang,Sedang,Tinggi
Winter,1,September,18,0,Jumat,1,2,0.64,0.6212,0.5,0.2239,58,609,667,26.240000000000002,31.06,50.0,15.001299999999999,Sedang,Sedang,Lemah,Tinggi
Winter,1,September,19,0,Jumat,1,3,0.62,0.6212,0.5,0.2537,38,470,508,25.419999999999998,31.06,50.0,16.997899999999998,Sedang,Sedang,Lemah,Sedang
Winter,1,September,20,0,Jumat,1,3,0.6,0.6212,0.53,0.1642,32,304,336,24.599999999999998,31.06,53.0,11.0014,Sedang,Sedang,Lemah,Sedang
Winter,1,September,21,0,Jumat,1,3,0.6,0.6212,0.53,0.194,32,205,237,24.599999999999998,31.06,53.0,12.998000000000001,Sedang,Sedang,Lemah,Rendah
Winter,1,September,23,0,Jumat,1,2,0.56,0.5303,0.56,0.194,26,164,190,22.96,26.515,56.00000000000001,12.998000000000001,Sedang,Sedang,Lemah,Rendah
Winter,1,September,16,0,Kamis,1,2,0.72,0.6667,0.58,0.3284,73,399,472,29.52,33.335,57.99999999999999,22.0028,Panas,Sedang,Sedang,Sedang
Winter,1,September,8,0,Minggu,0,1,0.48,0.4697,0.67,0.1045,18,126,144,19.68,23.485,67.0,7.0015,Sedang,Tinggi,Lemah,Rendah
Winter,1,September,10,0,Minggu,0,1,0.58,0.5455,0.46,0.1642,160,319,479,23.779999999999998,27.275,46.0,11.0014,Sedang,Sedang,Lemah,Sedang
Winter,1,Oktober,20,0,Senin,1,3,0.54,0.5152,0.68,0.0,11,251,262,22.14,25.759999999999998,68.0,0.0,Sedang,Tinggi,Lemah,Rendah
Winter,1,Oktober,21,0,Senin,1,2,0.54,0.5152,0.73,0.1343,13,205,218,22.14,25.759999999999998,73.0,8.9981,Sedang,Tinggi,Lemah,Rendah
Winter,1,Oktober,22,0,Senin,1,3,0.54,0.5152,0.77,0.0896,17,190,207,22.14,25.759999999999998,77.0,6.0032,Sedang,Tinggi,Lemah,Rendah
Winter,1,Oktober,23,0,Senin,1,3,0.54,0.5152,0.77,0.0,17,88,105,22.14,25.759999999999998,77.0,0.0,Sedang,Tinggi,Lemah,Rendah
Winter,1,Oktober,0,0,Selasa,1,2,0.56,0.5303,0.73,0.0,1,30,31,22.96,26.515,73.0,0.0,Sedang,Tinggi,Lemah,Rendah
Winter,1,Oktober,1,0,Selasa,1,2,0.54,0.5152,0.77,0.1045,0,11,11,22.14,25.759999999999998,77.0,7.0015,Sedang,Tinggi,Lemah,Rendah
Winter,1,Oktober,2,0,Selasa,1,2,0.54,0.5152,0.77,0.1045,0,2,2,22.14,25.759999999999998,77.0,7.0015,Sedang,Tinggi,Lemah,Rendah
Winter,1,Oktober,3,0,Selasa,1,2,0.54,0.5152,0.88,0.194,1,4,5,22.14,25.759999999999998,88.0,12.998000000000001,Sedang,Tinggi,Lemah,Rendah
Winter,1,Oktober,4,0,Selasa,1,2,0.56,0.5303,0.83,0.0896,2,8,10,22.96,26.515,83.0,6.0032,Sedang,Tinggi,Lemah,Rendah
Winter,1,Oktober,5,0,Selasa,1,2,0.56,0.5303,0.83,0.1343,1,42,43,22.96,26.515,83.0,8.9981,Sedang,Tinggi,Lemah,Rendah
Winter,1,Oktober,6,0,Selasa,1,3,0.58,0.5455,0.83,0.1045,3,176,179,23.779999999999998,27.275,83.0,7.0015,Sedang,Tinggi,Lemah,Rendah
Winter,1,Oktober,7,0,Selasa,1,3,0.58,0.5455,0.83,0.1045,4,256,260,23.779999999999998,27.275,83.0,7.0015,Sedang,Tinggi,Lemah,Rendah
Winter,1,Oktober,8,0,Selasa,1,3,0.6,0.5455,0.88,0.0,6,128,134,24.599999999999998,27.275,88.0,0.0,Sedang,Tinggi,Lemah,Rendah
Winter,1,Oktober,9,0,Selasa,1,3,0.58,0.5455,0.88,0.1343,3,83,86,23.779999999999998,27.275,88.0,8.9981,Sedang,Tinggi,Lemah,Rendah
Winter,1,Oktober,10,0,Selasa,1,3,0.58,0.5455,0.88,0.1343,3,42,45,23.779999999999998,27.275,88.0,8.9981,Sedang,Tinggi,Lemah,Rendah
Winter,1,Oktober,11,0,Selasa,1,3,0.58,0.5455,0.94,0.1343,7,92,99,23.779999999999998,27.275,94.0,8.9981,Sedang,Tinggi,Lemah,Rendah
Winter,1,Oktober,12,0,Selasa,1,2,0.6,0.5455,0.88,0.194,6,98,104,24.599999999999998,27.275,88.0,12.998000000000001,Sedang,Tinggi,Lemah,Rendah
Winter,1,Oktober,13,0,Selasa,1,2,0.6,0.5455,0.88,0.1343,6,148,154,24.599999999999998,27.275,88.0,8.9981,Sedang,Tinggi,Lemah,Rendah
Winter,1,Oktober,14,0,Selasa,1,3,0.6,0.5455,0.88,0.1343,16,147,163,24.599999999999998,27.275,88.0,8.9981,Sedang,Tinggi,Lemah,Rendah
